,train_score,sparsity_sc,sparsity_sp,sparsity_diff
vstm4,0.7692696,0.982025164769323,0.9845679012345679,0.0025427364652449436
serpine2,0.768975,0.47955938609024285,0.2129629629629629,-0.26659642312727994
myh11,0.76860636,0.97234640733742,0.9876543209876543,0.015307913650234317
enpep,0.7685071,0.9899064386781583,0.9722222222222222,-0.017684216455936097
mmd2,0.7682907,0.4789141355947827,0.25617283950617287,-0.22274129608860982
ttyh2,0.76786065,0.9479190671521408,0.6697530864197531,-0.27816598073238774
chl1,0.76767933,0.09015071208001102,0.20370370370370372,0.1135529916236927
ugt8a,0.7675543,0.9473199059777849,0.6265432098765432,-0.3207766961012417
adora1,0.7665088,0.3840162234410287,0.1635802469135802,-0.2204359765274485
rapgef5,0.7637533,0.32608194681292346,0.2777777777777778,-0.04830416903514567
rtn4r,0.763617,0.48937641148545885,0.23765432098765427,-0.2517220904978046
dlg1,0.7633294,0.16550675208554178,0.2407407407407407,0.07523398865519892
rasgrf2,0.7623517,0.3963220721758769,0.23456790123456794,-0.16175417094130895
trf,0.76217735,0.9403143291699313,0.16666666666666663,-0.7736476625032647
elavl2,0.7616681,0.13624003318431122,0.26234567901234573,0.12610564582803452
neurod2,0.76163214,0.4965202562566253,0.2716049382716049,-0.2249153179850204
p2ry6,0.7614097,0.9792137161819606,0.9722222222222222,-0.006991493959738415
cox4i2,0.76133156,0.9835461123657648,0.9660493827160493,-0.017496729649715492
etv1,0.76119125,0.562658432041296,0.3919753086419753,-0.17068312339932068
kcnj10,0.75983137,0.9589805042171728,0.345679012345679,-0.6133014918714939
sept11,0.7597248,0.03028068396552519,0.2314814814814815,0.20120079751595632
dpy19l1,0.75924706,0.3845692952942803,0.21604938271604934,-0.16851991257823096
ptk2,0.7582266,0.1275752408167028,0.2901234567901234,0.16254821597342062
fgf13,0.75698864,0.17218970364566533,0.26234567901234573,0.09015597536668041
abat,0.7569726,0.2551043923123012,0.19753086419753085,-0.057573528114770345
gpr37,0.7563912,0.913997326819376,0.5617283950617284,-0.3522689317576475
ndufa4l2,0.7561814,0.9683366364013458,0.9351851851851852,-0.03315145121616059
mtfp1,0.7561613,0.07507950407890496,0.27469135802469136,0.1996118539457864
bcan,0.7557952,0.7391805318707656,0.2314814814814815,-0.5076990503892841
dgkb,0.75409675,0.3485274461907176,0.308641975308642,-0.03988547088207561
atp2a3,0.7539296,0.9882933124395078,0.9660493827160493,-0.022243929723458455
kcnab3,0.75366485,0.4260035949670461,0.3580246913580247,-0.06797890360902137
ntsr2,0.75355536,0.8130156242798543,0.33333333333333337,-0.47968229094652093
camk2n2,0.7527967,0.179057012490206,0.16975308641975306,-0.00930392607045294
ndrg1,0.7525508,0.8959303129464903,0.5092592592592593,-0.386671053687231
hexb,0.75249404,0.3624464211642162,0.2314814814814815,-0.1309649396827347
prkca,0.7523487,0.1787804765635802,0.25,0.0712195234364198
scn1a,0.7516474,0.09305433930958196,0.3179012345679012,0.22484689525831925
sez6,0.7505722,0.23777480757708436,0.2901234567901234,0.052348649213039056
cobl,0.75026864,0.45697561874913584,0.2901234567901234,-0.16685216195901242
gabrd,0.75012696,0.3085219154721851,0.29320987654320985,-0.015312038928975258
phldb1,0.7495558,0.7788173480204637,0.40740740740740744,-0.3714099406130562
sorbs2,0.74950516,0.12342720191731571,0.23456790123456794,0.11114069931725223
ccdc136,0.748343,0.08904456837350783,0.2777777777777778,0.18873320940426996
ppp1r1b,0.7480121,0.5248651887357699,0.26234567901234573,-0.2625195097234242
dtnbp1,0.7475821,0.15218693828639906,0.2222222222222222,0.07003528393582314
egr3,0.7472075,0.49260266396275987,0.24382716049382713,-0.24877550346893273
asns,0.74713457,0.055721989215098855,0.2129629629629629,0.15724097374786405
atp13a5,0.7470349,0.9739134442549662,0.904320987654321,-0.06959245660064517
foxp1,0.7465395,0.13172327971608977,0.2407407407407407,0.10901746102465093
mfge8,0.74489427,0.8865741807623173,0.3271604938271605,-0.5594136869351568
bcas1,0.744746,0.9787067336498133,0.38888888888888884,-0.5898178447609245
sncg,0.74459666,0.9714707102364382,0.9567901234567902,-0.014680586779648008
galnt9,0.74370736,0.31050375627967,0.3179012345679012,0.0073974782882312295
sall3,0.7435844,0.9805963958150896,0.9660493827160493,-0.014547013099040274
synpo,0.74339896,0.3314283080610223,0.24691358024691357,-0.08451472781410874
gm11549,0.74337876,0.47024934322717427,0.2777777777777778,-0.19247156544939648
acsbg1,0.74246967,0.9398534359588884,0.4135802469135802,-0.5262731890453082
mlc1,0.74239814,0.959303129464903,0.308641975308642,-0.650661154156261
gfra4,0.7422442,0.09217864220860028,0.28395061728395066,0.19177197507535038
slc30a3,0.74209577,0.3797299165783288,0.24382716049382713,-0.13590275608450164
rora,0.7417253,0.18514080287597368,0.33333333333333337,0.1481925304573597
mog,0.74165535,0.9400838825644098,0.37037037037037035,-0.5697135121940394
alcam,0.7416138,0.24109323869659405,0.22530864197530864,-0.015784596721285404
rorb,0.74158525,0.649260266396276,0.49382716049382713,-0.15543310590244885
igfbp6,0.74132895,0.5526570493616629,0.2592592592592593,-0.29339779010240363
dcn,0.74068177,0.9742821588238005,0.9382716049382716,-0.036010553885528984
ano3,0.74059075,0.37678020002765356,0.2592592592592593,-0.11752094076839426
tmem88b,0.7405427,0.8904456837350786,0.6728395061728395,-0.2176061775622391
cpne6,0.74011815,0.16195787436051068,0.2314814814814815,0.06952360712097083
rab3c,0.7399847,0.06535465732589762,0.19753086419753085,0.13217620687163323
kcnmb4,0.73987865,0.2368530211549984,0.21913580246913578,-0.017717218685862623
gpr88,0.7396842,0.7913997326819375,0.4228395061728395,-0.36856022650909803
bex1,0.7392613,0.05327925519657095,0.2962962962962963,0.24301704109972533
plcxd2,0.7385129,0.38231091856016963,0.3549382716049383,-0.02737264695523134
dner,0.7384316,0.19882933124395075,0.21604938271604934,0.017220051472098596
hs3st4,0.7383196,0.6421625109462137,0.4320987654320988,-0.21006374551411489
gjb1,0.7372753,0.982025164769323,0.8765432098765432,-0.10548195489277978
gsn,0.7361777,0.7793704198737152,0.4228395061728395,-0.35653091370087575
gab1,0.7361068,0.9559846983453933,0.7623456790123457,-0.1936390193330476
kcnc2,0.7357756,0.3030833755818777,0.3271604938271605,0.024077118245282803
vstm2l,0.7354361,0.17080702401253633,0.23765432098765427,0.06684729697511793
etl4,0.7351564,0.16582937733327185,0.3364197530864198,0.17059037575314795
kcnj8,0.73504186,0.9935014057242937,0.9259259259259259,-0.06757547979836775
ssbp3,0.73483837,0.08383647508872194,0.29320987654320985,0.2093734014544879
neto1,0.73436534,0.19721620500530024,0.2716049382716049,0.07438873326630469
slc2a13,0.73402727,0.14398303912983357,0.2870370370370371,0.14305399790720352
cdk14,0.73380774,0.17131400654468365,0.2129629629629629,0.04164895641827926
tspan2,0.73365057,0.6197170115684196,0.3271604938271605,-0.2925565177412591
a830018l16rik,0.73346704,0.15951514034198278,0.3395061728395061,0.17999103249752335
ermn,0.73345053,0.9801355026040467,0.6358024691358024,-0.3443330334682443
th,0.7327941,0.972208139374107,0.9753086419753086,0.003100502601201649
gstm2,0.7327042,0.9776466792644144,0.9722222222222222,-0.005424457042192188
cd53,0.732539,0.9705950131354565,0.9074074074074074,-0.06318760572804905
rnase4,0.73224086,0.9531732497580311,0.8055555555555556,-0.1476176942024755
gng5,0.7318247,0.5985159238604416,0.33024691358024694,-0.2682690102801947
ptprz1,0.73180914,0.6753468221413099,0.2222222222222222,-0.4531245999190877
cacng3,0.73169523,0.16085173065400749,0.23456790123456794,0.07371617058056046
mapk3,0.73056746,0.24307507950407892,0.2006172839506173,-0.04245779555346163
rasl10a,0.7304347,0.6040005530718533,0.3549382716049383,-0.249062281466915
atp2b4,0.72997856,0.48121860164999775,0.3395061728395061,-0.14171242881049162
pcp4l1,0.7298632,0.4593261741254552,0.35185185185185186,-0.10747432227360332
lyn,0.7298054,0.9693045121445361,0.9012345679012346,-0.06806994424330148
slc25a18,0.7295124,0.9278702124717703,0.49691358024691357,-0.4309566322248567
fdps,0.72942984,0.07378900308798453,0.2993827160493827,0.22559371296139819
cnr1,0.72873884,0.20085726137254,0.2777777777777778,0.07692051640523778
cacna1e,0.72785264,0.2182790247499654,0.2407407407407407,0.02246171599077529
vstm2a,0.7272003,0.08070240125362949,0.27469135802469136,0.19398895677106187
rit2,0.7271159,0.06337281651841264,0.29320987654320985,0.2298370600247972
s1pr1,0.7270737,0.9393003641056368,0.32407407407407407,-0.6152262900315627
fam163b,0.7268419,0.22887956860395442,0.25617283950617287,0.027293270902218447
gpr34,0.7266223,0.9340461814997465,0.845679012345679,-0.0883671691540675
kcnip3,0.7263179,0.3586210075125593,0.29320987654320985,-0.06541113096934947
nrip3,0.7261533,0.24703876111904877,0.3364197530864198,0.08938099196737104
efr3a,0.7259739,0.04558233857215288,0.3179012345679012,0.2723188959957483
kcnip4,0.72583795,0.1893810204175692,0.3364197530864198,0.1470387326688506
ltc4s,0.72521657,0.9677835645480942,0.9197530864197531,-0.04803047812834116
camk1,0.7249588,0.060423099967737426,0.2777777777777778,0.21735467781004036
slc4a4,0.72441894,0.7087154906208232,0.3395061728395061,-0.36920931778131705
tsn,0.72375757,0.029773701433377875,0.29320987654320985,0.26343617510983197
s100a10,0.7231257,0.48439876480619437,0.36111111111111116,-0.12328765369508321
necab1,0.7225394,0.2709591187721805,0.2870370370370371,0.016077918264856605
gad2,0.72228307,0.5085495690648476,0.3179012345679012,-0.1906483344969464
clk1,0.72194284,0.006175969027976236,0.31481481481481477,0.30863884578683853
enho,0.72172403,0.143890860487625,0.2716049382716049,0.12771407778397992
b3galt2,0.7211886,0.2414619532654284,0.3950617283950617,0.1535997751296333
gja1,0.7209601,0.9442319214637969,0.24382716049382713,-0.7004047609699697
cyth2,0.7209411,0.07217587684933402,0.32098765432098764,0.24881177747165362
ssbp2,0.72036123,0.04327787251693782,0.36111111111111116,0.31783323859417334
kctd1,0.7194693,0.3940636954417661,0.37037037037037035,-0.023693325071395765
ogn,0.7193424,0.9828547725492004,0.9567901234567902,-0.02606464909241024
slc24a3,0.71917427,0.2752454256348804,0.27469135802469136,-0.0005540676101890574
pex5l,0.7184417,0.2989353366824906,0.35185185185185186,0.052916515169361245
fndc5,0.7184408,0.19316034474812183,0.3549382716049383,0.16177792685681647
vbp1,0.71812695,0.023413375120984514,0.31481481481481477,0.29140143969383026
lmo3,0.7179071,0.3044660552150067,0.34259259259259256,0.03812653737758587
clstn2,0.7172348,0.23597732405401672,0.3395061728395061,0.1035288487854894
carhsp1,0.71697164,0.9289763561782735,0.6790123456790124,-0.2499640104992611
rgs7,0.7165967,0.110107388118173,0.33333333333333337,0.22322594521516037
rgs17,0.71646476,0.0866940129971886,0.2901234567901234,0.20342944379293482
nrep,0.7157916,0.21279439553855373,0.345679012345679,0.13288461680712527
hpgds,0.71573496,0.8986956722127483,0.9506172839506173,0.05192161173786902
mal,0.715522,0.9689357975757017,0.095679012345679,-0.8732567852300227
elmo1,0.7149006,0.22966308706272753,0.2901234567901234,0.06046036972739588
phyhip,0.71488667,0.1308475826151081,0.3672839506172839,0.23643636800217582
rgs5,0.71485114,0.8972208139374107,0.5401234567901234,-0.3570973571472873
nxph4,0.714729,0.9599022906392589,0.962962962962963,0.0030606723237041056
cds1,0.71411103,0.14794672074480342,0.3271604938271605,0.1792137730823571
atp1b3,0.71355337,0.039406369544176645,0.3364197530864198,0.29701338354224316
emx2,0.7133082,0.9631746324376642,0.9506172839506173,-0.012557348487046927
art3,0.7132129,0.9438632068949624,0.9351851851851852,-0.008678021709777162
snhg18,0.7124393,0.9547863759966816,0.9506172839506173,-0.004169092046064304
fhl2,0.71203643,0.33428584596948885,0.29320987654320985,-0.041075969426279
hspb2,0.7116648,0.9381481310780292,0.962962962962963,0.02481483188493383
adcy2,0.7114045,0.23123012398027376,0.2716049382716049,0.04037481429133116
slc44a1,0.7113758,0.32257915840899665,0.38888888888888884,0.06630973047989219
krt12,0.71091545,0.5625662533990874,0.44753086419753085,-0.11503538920155654
ube2e3,0.71085596,0.05198875420565052,0.28395061728395066,0.23196186307830013
evi2a,0.70899564,0.909388394708946,0.7006172839506173,-0.20877111075832866
rbp1,0.7077523,0.9447849933170485,0.8024691358024691,-0.1423158575145793
tmeff1,0.7073697,0.16126653454394613,0.35185185185185186,0.19058531730790573
neurod6,0.7057963,0.48767110660459967,0.3672839506172839,-0.12038715598731575
pamr1,0.70536554,0.618242153293082,0.43827160493827155,-0.1799705483548104
etv5,0.70520633,0.1400654468359681,0.36111111111111116,0.22104566427514305
kcnv1,0.7047853,0.4575747799234917,0.37037037037037035,-0.08720440955312136
fgfr3,0.70433736,0.9229386551136102,0.5185185185185186,-0.4044201365950916
gjb6,0.70422846,0.9414665621975389,0.5308641975308642,-0.41060236466667466
pde3a,0.7039479,0.9496704613541043,0.9753086419753086,0.025638180621204376
lzts1,0.70307547,0.3962759828547725,0.38888888888888884,-0.007387093965883662
luzp2,0.7028225,0.5508134765174909,0.3641975308641975,-0.18661594565329342
itm2a,0.7020741,0.7037378439415587,0.40740740740740744,-0.29633043653415125
trem2,0.7020619,0.9369958980504217,0.7314814814814814,-0.20551441656894032
s100a16,0.70196265,0.9327095911877218,0.3734567901234568,-0.559252801064265
foxp2,0.70148367,0.8506245103009633,0.7407407407407407,-0.10988376956022261
p2ry12,0.7008188,0.9635433470064986,0.6481481481481481,-0.31539519885835043
rnd2,0.7001282,0.47790017053048806,0.31172839506172845,-0.1661717754687596
rbpms2,0.70009017,0.9839148269345993,0.9753086419753086,-0.008606184959290664
pdgfra,0.6988141,0.9681522791169286,0.7438271604938271,-0.22432511862310145
s100a13,0.6984964,0.9125224685440383,0.5061728395061729,-0.4063496290378654
cacna2d3,0.69785106,0.2749688897082546,0.3487654320987654,0.07379654239051081
nfix,0.6976907,0.2049592109508227,0.34259259259259256,0.13763338164176986
tmem130,0.69752336,0.06374153108724712,0.32407407407407407,0.26033254298682695
cped1,0.6972899,0.9505461584550859,0.9845679012345679,0.034021742779482
gfra2,0.6969918,0.46623957229110014,0.3950617283950617,-0.07117784389603843
bhlhe40,0.69626707,0.44107480296815227,0.3487654320987654,-0.09230937086938684
cnih3,0.69618833,0.3957690003226253,0.40740740740740744,0.011638407084782143
cd63,0.69559354,0.5849656634557773,0.39814814814814814,-0.18681751530762913
spock3,0.6954546,0.17721343964603398,0.33024691358024694,0.15303347393421296
rasgrp3,0.69410807,0.9538645895745955,0.9074074074074074,-0.04645718216718808
cldn10,0.6934725,0.8913213808360603,0.4814814814814815,-0.40983989935457876
satb2,0.6929318,0.5130663225330692,0.40740740740740744,-0.10565891512566172
ift57,0.69222826,0.10987694151265148,0.4537037037037037,0.34382676219105224
marc2,0.6920463,0.13038668940406506,0.3364197530864198,0.20603306368235474
col1a1,0.69158024,0.9867723648430659,0.9598765432098766,-0.026895821633189265
cit,0.6915526,0.068949624372033,0.3858024691358025,0.3168528447637695
arhgap32,0.6912021,0.21182651979536338,0.3765432098765432,0.16471669008117984
tesc,0.69102,0.4666082868599346,0.441358024691358,-0.02525026216857662
gprasp2,0.69078165,0.07830575655620597,0.32407407407407407,0.2457683175178681
pllp,0.6895833,0.8311287274738444,0.5154320987654322,-0.3156966287084122
gatm,0.68902236,0.7147531916854865,0.4814814814814815,-0.23327171020400495
kcna6,0.68876404,0.1667972530764622,0.37962962962962965,0.21283237655316745
osbp2,0.68817055,0.22086002673180627,0.3549382716049383,0.13407824487313202
osbpl8,0.6879694,0.08277642070332303,0.33333333333333337,0.25055691263001034
nav3,0.687251,0.09849287919988936,0.3055555555555556,0.20706267635566622
cxcl14,0.6863817,0.7452182329354289,0.33333333333333337,-0.4118848996020955
gpd1,0.68580693,0.4101949578282712,0.42901234567901236,0.018817387850741163
itga1,0.68378025,0.9708715490620823,0.9135802469135803,-0.05729130214850198
igf2,0.68371385,0.9881089551550906,0.8518518518518519,-0.1362571033032387
pltp,0.68348265,0.9110476102687007,0.6666666666666667,-0.244380943602034
grb14,0.6833634,0.6128036134027746,0.44753086419753085,-0.1652727492052437
cntnap2,0.6830921,0.1479928100659077,0.3549382716049383,0.2069454615390306
nostrin,0.6826747,0.9564455915564364,0.9166666666666666,-0.03977892488976975
lims2,0.6807866,0.9349218786007282,0.8148148148148149,-0.12010706378591329
fxyd6,0.679873,0.2180024888233396,0.345679012345679,0.12767652352233938
slc2a1,0.67969984,0.4666082868599346,0.3765432098765432,-0.09006507698339139
hepacam,0.67962146,0.9341383601419551,0.5092592592592593,-0.42487910088269576
nfia,0.6789315,0.5113149283311057,0.5123456790123457,0.0010307506812400336
cmtm5,0.6778962,0.9527584458680923,0.4814814814814815,-0.4712769643866108
1700047m11rik,0.6775653,0.9904595105314099,0.845679012345679,-0.1447804981857309
rbpms,0.67704827,0.9487486749320182,0.9783950617283951,0.029646386796376878
dusp14,0.6767375,0.2239941005668986,0.345679012345679,0.12168491177878038
ptpn18,0.6765728,0.982946951191409,0.9074074074074074,-0.07553954378400152
syt6,0.67643124,0.863944324100106,0.7901234567901234,-0.07382086730998261
dnajc21,0.6762825,0.20910724985020968,0.43518518518518523,0.22607793533497555
epas1,0.6757979,0.9385168456468637,0.4537037037037037,-0.48481314194315994
kcnk2,0.67555267,0.35447296861317235,0.43827160493827155,0.08379863632509921
stxbp6,0.6755275,0.4813568696133106,0.4012345679012346,-0.08012230171207602
gpr22,0.67416424,0.13619394386320693,0.43518518518518523,0.2989912413219783
gsta4,0.6741472,0.43351615430704704,0.441358024691358,0.007841870384310945
tle4,0.67314714,0.39401760612066183,0.49382716049382713,0.0998095543731653
msn,0.67276037,0.9685670830068673,0.9197530864197531,-0.04881399658711427
sulf2,0.6726676,0.22261142093376962,0.4012345679012346,0.17862314696746495
hcn1,0.6726493,0.18302069410517585,0.4320987654320988,0.24907807132692295
hs3st2,0.6726369,0.5262478683688989,0.46604938271604934,-0.060198485652849576
cyth4,0.6724236,0.9840530948979122,0.9320987654320988,-0.051954329465813354
cd9,0.67151207,0.9457067797391344,0.4320987654320988,-0.5136080143070356
mgat5,0.6713283,0.3294464672535373,0.3765432098765432,0.047096742623005894
gjc1,0.67087096,0.9216020648015855,0.9320987654320988,0.010496700630513334
myrf,0.6702917,0.9767709821634327,0.7932098765432098,-0.18356110562022288
tspan15,0.6702618,0.9043646587085772,0.7839506172839507,-0.12041404142462653
ifitm3,0.6701173,0.9524358206203623,0.4135802469135802,-0.538855573706782
filip1l,0.6698487,0.9089275014979029,0.9567901234567902,0.04786262195888724
frmd8,0.66956156,0.8822417845785131,0.7746913580246914,-0.10755042655382174
cldn11,0.6695564,0.98649582891644,0.22530864197530864,-0.7611871869411314
uchl3,0.66916686,0.052357468774484994,0.404320987654321,0.351963518879836
litaf,0.66880953,0.9326635018666175,0.7438271604938271,-0.18883634137279037
tmem98,0.6686253,0.9757109277780338,0.8703703703703703,-0.10534055740766346
dio2,0.66857994,0.9268101580863713,0.6790123456790124,-0.24779781240735899
nkain4,0.6683715,0.45964879937318526,0.44753086419753085,-0.012117935175654404
garnl3,0.6683662,0.23777480757708436,0.4320987654320988,0.19432395785501444
des,0.66832,0.9860810250265014,0.9845679012345679,-0.0015131237919334684
lhx5,0.66827166,0.9967276582015947,0.9969135802469136,0.0001859220453188648
fa2h,0.66824186,0.9850209706411025,0.6574074074074074,-0.32761356323369506
gjb2,0.6673088,0.9857123104576669,0.9444444444444444,-0.04126786601322252
nrsn2,0.66664886,0.2485597087154906,0.39814814814814814,0.14958843943265754
lgr5,0.66522473,0.9342305387841637,0.962962962962963,0.028732424178799287
marcksl1,0.66507983,0.3401852790708393,0.308641975308642,-0.03154330376219727
aif1,0.6646472,0.9300364105636724,0.7222222222222222,-0.20781418834145016
synpr,0.66435695,0.41955109001244406,0.31481481481481477,-0.10473627519762929
id1,0.66376275,0.9185601696087017,0.7438271604938271,-0.17473300911487455
trp73,0.6637594,0.9782919297598747,0.9814814814814815,0.0031895517216068425
lamb2,0.6635976,0.9528045351891967,0.8641975308641976,-0.08860700432499913
olig2,0.6633207,0.9848366133566853,0.8487654320987654,-0.13607118125791984
sox18,0.6630747,0.9106328063787621,0.8858024691358025,-0.024830337242959577
igsf21,0.6619181,0.486795409503618,0.5709876543209876,0.08419224481736964
aspa,0.66176206,0.98617320366871,0.7438271604938271,-0.24234604317488284
gstp1,0.66132534,0.011384062312762122,0.44753086419753085,0.43614680188476873
slc12a2,0.6611632,0.49075909111858784,0.49382716049382713,0.0030680693752392907
aspn,0.66115755,0.9863114716320228,0.9783950617283951,-0.007916409903627741
pdlim3,0.66054565,0.9467668341245333,0.9814814814814815,0.03471464735694818
wscd1,0.66016185,0.6087477531455961,0.4506172839506173,-0.15813046919497886
pnck,0.65995437,0.10144259575056458,0.38888888888888884,0.28744629313832426
vim,0.65957475,0.9133520763239158,0.7222222222222222,-0.19112985410169359
sh3bgrl,0.65956813,0.1351799787989123,0.3827160493827161,0.24753607058380378
appl2,0.65918225,0.6055675899893995,0.5308641975308642,-0.0747033924585353
cux2,0.6591337,0.5476794026823986,0.5061728395061729,-0.0415065631762257
col1a2,0.6590579,0.9795363414296907,0.8919753086419753,-0.08756103278771543
rgl1,0.6588863,0.26611974005622896,0.4320987654320988,0.16597902537586984
c1ql3,0.6588542,0.6440060837903858,0.5864197530864197,-0.057586330703966127
cxcl12,0.65871894,0.753836935981933,0.5030864197530864,-0.2507505162288466
unc93b1,0.65871227,0.9701802092455178,0.8518518518518519,-0.11832835739366598
rilpl1,0.65826607,0.2889800433239619,0.42592592592592593,0.13694588260196405
igfbp2,0.6582172,0.8832557496428077,0.7160493827160495,-0.16720636692675828
prex2,0.6580054,0.7752223809743283,0.5524691358024691,-0.22275324517185913
cav1,0.6579255,0.932893948472139,0.8827160493827161,-0.05017789908942294
eng,0.65788037,0.9085126976079643,0.7777777777777778,-0.13073491983018648
rtn4rl1,0.6578517,0.42286952113195375,0.41666666666666663,-0.006202854465287122
id4,0.65762186,0.7135548693367746,0.44753086419753085,-0.26602400513924374
rab3b,0.65744525,0.26312393418444946,0.4104938271604939,0.14736989297604441
crybb1,0.65630645,0.9907360464580357,0.9197530864197531,-0.07098296003828264
tshz1,0.6560988,0.5321473014702494,0.595679012345679,0.06353171087542964
f3,0.6554842,0.8437572014564225,0.6697530864197531,-0.17400411503666946
pitpnc1,0.6550211,0.3147439738212656,0.5401234567901234,0.2253794829688578
rab26,0.6547106,0.3415679587039683,0.49382716049382713,0.15225920178985886
bcl11b,0.6539337,0.4406599990782136,0.5524691358024691,0.11180913672425552
parm1,0.65388215,0.5846430382080472,0.5061728395061729,-0.07847019870187433
tmbim1,0.65335053,0.7342489745126055,0.6388888888888888,-0.09536008562371667
higd1b,0.653322,0.9778310365488316,0.8981481481481481,-0.0796828884006835
ccnh,0.6525973,0.031064202424298304,0.4135802469135802,0.3825160444892819
slc13a4,0.65204966,0.9852975065677283,0.9783950617283951,-0.006902444839333222
pdgfrb,0.65163743,0.9523436419781537,0.8487654320987654,-0.10357820987938826
fcgr3,0.65144783,0.9720237820896899,0.8148148148148149,-0.157208967274875
foxc1,0.65116376,0.9665852421993824,0.9537037037037037,-0.012881538495678635
itgb5,0.65104467,0.9429414204728764,0.8117283950617284,-0.131213025411148
zbtb20,0.6502739,0.6505968567083007,0.5030864197530864,-0.14751043695521426
caln1,0.6500017,0.29506383370972944,0.42901234567901236,0.13394851196928292
colec12,0.6492939,0.9660321703461308,0.9290123456790124,-0.037019824667118395
ptprk,0.64928424,0.5481402958934415,0.5246913580246914,-0.02344893786875013
entpd1,0.64923024,0.8990643867815827,0.9135802469135803,0.014515860131997571
id3,0.6488048,0.8498870811632945,0.5648148148148149,-0.2850722663484796
tek,0.64782155,0.9359358436650228,0.9166666666666666,-0.019269176998356174
pacsin2,0.64732856,0.3184311195096097,0.5061728395061729,0.1877417199965632
mdk,0.64707047,0.903396782965387,0.7901234567901234,-0.11327332617526353
acvrl1,0.64693326,0.9382403097202379,0.904320987654321,-0.03391932206591686
msmo1,0.6467056,0.098124164631055,0.42592592592592593,0.32780176129487093
slc27a1,0.6465158,0.39747430520348437,0.5061728395061729,0.1086985343026885
cers2,0.64650595,0.4818177628243536,0.5216049382716049,0.0397871754472513
ptprb,0.64618516,0.9431257777572937,0.7993827160493827,-0.14374306170791096
abcc9,0.64594674,0.9922109047333733,0.8981481481481481,-0.09406275658522512
sfxn5,0.64569557,0.4415817855002996,0.42901234567901236,-0.01256943982128722
bcat1,0.64433295,0.20270083421671203,0.4506172839506173,0.24791644973390525
slc7a4,0.6443246,0.17887265520578877,0.4783950617283951,0.2995224065226063
vtn,0.64430016,0.9536802322901784,0.4722222222222222,-0.4814580100679562
btbd17,0.6442299,0.8839470894593723,0.7716049382716049,-0.11234215118776736
p2ry13,0.6437589,0.9845600774300595,0.9290123456790124,-0.0555477317510471
abcb1a,0.6437177,0.9192515094252661,0.7932098765432098,-0.12604163288205628
extl1,0.64354825,0.38060561367931045,0.49382716049382713,0.11322154681451668
dbx2,0.64343685,0.9277319445084574,0.7901234567901234,-0.137608487718334
rspo1,0.64317596,0.857030925934461,0.8271604938271605,-0.02987043210730045
aqp4,0.64257616,0.9696271373922662,0.5216049382716049,-0.4480221991206613
9130024f11rik,0.64251643,0.5373553947550352,0.5061728395061729,-0.031182555248862376
inpp5f,0.6423863,0.07088537585841359,0.4320987654320988,0.3612133895736852
psme1,0.64189917,0.09098031985988841,0.4320987654320988,0.3411184455722104
tiam2,0.6418216,0.40899663547955933,0.5,0.09100336452044067
ctss,0.6414903,0.9782458404387704,0.25617283950617287,-0.7220730009325975
sat1,0.6414779,0.12393418444946303,0.44753086419753085,0.32359667974806783
cited2,0.641033,0.11079872793473755,0.42901234567901236,0.3182136177442748
cpm,0.64097905,0.8650965571277135,0.9351851851851852,0.07008862805747174
cpne9,0.64042914,0.6324376641932065,0.5339506172839505,-0.09848704690925592
cd164,0.6403946,0.16776512881965244,0.49382716049382713,0.3260620316741747
ptp4a3,0.6402623,0.16638244918652345,0.4598765432098766,0.29349409402335314
gabra5,0.6402039,0.425220076508273,0.49691358024691357,0.07169350373864058
frmpd4,0.6401372,0.14001935751486383,0.4135802469135802,0.27356088939871637
gsto1,0.6393255,0.08812278195142187,0.4691358024691358,0.3810130205177139
lhx2,0.6390154,0.6971470710236438,0.4783950617283951,-0.21875200929524874
rhog,0.6389103,0.8857906623035443,0.7932098765432098,-0.09258078576033446
hk2,0.638825,0.957459556620731,0.9506172839506173,-0.006842272670113725
car4,0.63868463,0.5152786099460755,0.5092592592592593,-0.006019350686816249
spi1,0.63810384,0.9912891183112873,0.9444444444444444,-0.04684467386684288
sfxn1,0.63796246,0.07784486334516294,0.42901234567901236,0.3511674823338494
spon1,0.63712263,0.5919251509425266,0.5833333333333333,-0.008591817609193364
lgi2,0.63679767,0.3447942111812693,0.5123456790123457,0.16755146783107644
clic4,0.6367285,0.7973913444254966,0.6080246913580247,-0.1893666530674719
rcn3,0.6366463,0.9737290869705489,0.9537037037037037,-0.02002538326684522
lgals1,0.6363158,0.7363690832834032,0.6512345679012346,-0.08513451538216865
opalin,0.63616,0.9857123104576669,0.5092592592592593,-0.47645305119840764
slc32a1,0.63615775,0.5612757524081671,0.4907407407407407,-0.07053501166742637
vamp5,0.63581425,0.9748813199981564,0.9475308641975309,-0.02735045580062556
rab31,0.6354573,0.552380513435037,0.5833333333333333,0.030952819898296235
itih5,0.635296,0.9530810711158224,0.8703703703703703,-0.08271070074545206
cgnl1,0.6349572,0.9452458865280915,0.9197530864197531,-0.02549280010833843
gmpr,0.6345018,0.16942434437940734,0.48456790123456794,0.3151435568551606
dkkl1,0.63434863,0.6613356685256027,0.5432098765432098,-0.11812579198239281
bcam,0.6319154,0.9187445268931189,0.9012345679012346,-0.017509958991884345
