,score,is_training,sparsity_sp,sparsity_sc,sparsity_diff
nsg2,0.6968398,False,0.737921234267154,0.4428133630963641,0.29510787117078985
parvb,0.6951821,True,0.9925903369874137,0.9412432371079414,0.05134709987947228
tubb5,0.69486994,False,0.6786439301664637,0.4778479815368317,0.20079594862963202
eef1a2,0.6947765,False,0.7231019082419814,0.4303658582724831,0.2927360499694983
cox6b1,0.69477606,False,0.6446406820950061,0.4602928379554311,0.18434784413957506
prkar1b,0.69448173,False,0.7349776695087291,0.3607884680867164,0.37418920142201273
plcg2,0.6940599,True,0.998375964271214,0.967046271423707,0.031329692847506974
hsph1,0.6937411,False,0.7649208282582217,0.5104233665014566,0.25449746175676513
sqstm1,0.6936869,False,0.7023954526999594,0.4244258635692937,0.2779695891306657
csf1r,0.69368637,True,0.9589930978481527,0.9469940600052968,0.01199903784285583
mtch1,0.6929212,False,0.717214778725132,0.3857213120956453,0.33149346662948664
plekhg3,0.6928767,True,0.9804100690215185,0.9155537058756763,0.0648563631458422
ensa,0.6925465,False,0.7298010556232237,0.35605917294086487,0.37374188268235886
snap47,0.69238925,False,0.741981323589119,0.3774355870001135,0.36454573658900546
prkar1a,0.69200104,False,0.7271619975639464,0.3635125420907268,0.3636494554732196
p2ry6,0.6910503,True,0.999187982135607,0.9681434678975446,0.031044514238062426
mylk,0.69062495,True,0.9929963459196103,0.9577768529378381,0.03521949298177218
map1a,0.69059134,False,0.6036337799431588,0.48295562029435135,0.12067815964880746
strbp,0.6903157,True,0.7447218838814453,0.0921645038023533,0.652557380079092
havcr2,0.68997675,True,0.9986804709703614,0.9698081797888842,0.02887229118147716
emcn,0.689716,True,0.9967519285424279,0.9625439824448564,0.034207946097571496
kif1b,0.6896351,False,0.7312220868859115,0.07332299194128111,0.6578990949446304
zic1,0.6895693,True,0.977568006496143,0.9860391207294464,-0.00847111423330349
map1lc3a,0.6894682,False,0.705237515225335,0.3757708751087738,0.3294666401165611
tspan3,0.6892863,False,0.7217823792123427,0.29559986379629977,0.4261825154160429
myo1f,0.6892851,True,0.9980714575720666,0.9553176194619953,0.042753838110071274
sncb,0.68921715,False,0.7628907835972392,0.36597177556656957,0.3969190080306696
gnb1,0.68881565,False,0.6922452293950467,0.1734705459498317,0.518774683445215
tlr7,0.6881091,True,0.9988834754364596,0.9726079225152283,0.026275552921231293
pik3ap1,0.68806416,True,0.999187982135607,0.9728349286822292,0.026353053453377795
anln,0.68755376,True,0.9722898903775883,0.88347016760622,0.08881972277136829
rgs5,0.6875107,True,0.976857490864799,0.9737051189890659,0.00315237187573314
ptprc,0.6870786,True,0.9986804709703614,0.9676894555635428,0.03099101540681859
thra,0.6870308,False,0.667681688997158,0.23638908857023944,0.4312926004269185
pecam1,0.68697304,True,0.9953308972797401,0.9608036018311831,0.03452729544855704
ddx5,0.6863825,False,0.7578156719447828,0.08894858310317433,0.6688670888416085
prdx5,0.68595713,False,0.7034104750304506,0.47345919564148164,0.22995127938896898
paqr5,0.68535435,True,0.9974624441737718,0.9742348000454012,0.02322764412837064
olig1,0.6852673,True,0.9146366220056841,0.8621315879081382,0.05250503409754592
dlx1,0.68516594,True,0.9897482744620382,0.9506639930384776,0.039084281423560574
pgm2l1,0.68489534,False,0.8036946812829883,0.4448185842382051,0.3588760970447832
mrc2,0.6848097,True,0.9957369062119367,0.9380651507699292,0.05767175544200742
adap2os,0.68470484,True,0.9995939910678034,0.9561121410464984,0.043481850021305
dlgap1,0.6840707,True,0.7086885911490053,0.16185539707162044,0.5468331940773848
fkbp3,0.6840277,False,0.7279740154283394,0.42805796224130754,0.29991605318703185
sec62,0.68397105,True,0.7676613885505481,0.23381635201089634,0.5338450365396518
pak1,0.68373126,True,0.7783191230207065,0.20014377057243393,0.5781753524482726
tcf4,0.68352324,True,0.7264514819326024,0.04661193295751198,0.6798395489750905
nefl,0.68313634,False,0.6764108810393828,0.5505656236994438,0.125845257339939
zcchc18,0.6831296,False,0.7741575314656922,0.3133820135447013,0.4607755179209909
pllp,0.6827671,True,0.9487413723101908,0.8700389693920019,0.07870240291818897
arpp19,0.6826702,False,0.741981323589119,0.35666452271953386,0.3853168008695851
gdi1,0.6824762,False,0.7239139261063743,0.5738715901781999,0.1500423359281744
pja2,0.68205214,False,0.7876573284612262,0.23733494759940976,0.5503223808618164
rnf187,0.6817422,False,0.6956963053187171,0.4820475956263478,0.21364870969236927
rab3c,0.6816111,True,0.8332318311002842,0.4899928114713783,0.3432390196289059
pfn2,0.68149704,False,0.7367032074705644,0.35447012977185877,0.3822330776987056
psap,0.6811884,False,0.7544660982541616,0.2846278990579244,0.46983819919623715
atp6v1d,0.68094575,False,0.7530450669914738,0.42487987590329535,0.32816519108817843
mlf2,0.6808514,False,0.7137637028014616,0.4303280239113163,0.2834356788901453
ctsb,0.6804827,False,0.7518270401948843,0.43184139835798874,0.3199856418368956
adgrf5,0.6798361,True,0.9894437677628908,0.9845635806439408,0.004880187118949997
egflam,0.6796963,True,0.9987819732034104,0.9655707313382014,0.033211241865209074
pura,0.6795159,False,0.7472594397076735,0.26431084711134656,0.48294859259632694
pafah1b1,0.6794186,False,0.7610637434023548,0.06533994173508384,0.695723801667271
tagln3,0.6789897,False,0.7113276492082825,0.45484468994741023,0.2564829592608723
scg5,0.67886573,False,0.7726349979699554,0.23358934584389546,0.5390456521260599
sptbn1,0.67863137,False,0.7359926918392204,0.1345768226703492,0.6014158691688712
pld5,0.6786084,True,0.9966504263093788,0.8769626574855284,0.11968776882385046
sptan1,0.6785883,False,0.7537555826228177,0.2683591237561954,0.4853964588666223
atp5k,0.67849034,False,0.6398700771416972,0.7334569255798116,-0.09358684843811438
